7.500000000000001110e-02 1.599860263993569233e-03 -4.409586922797400932e-06 1.000000000403630018e+00 7.954371490248363097e-01
1.250000000000000000e-01 1.599566207082267748e-03 -7.351472174284840990e-06 1.000000003130175896e+00 7.954371490256411104e-01
1.749999999999999889e-01 1.599125164872491596e-03 -1.028985331004776480e-05 1.000000012050392906e+00 7.954371490345539808e-01
2.249999999999999778e-01 1.598537261453282553e-03 -1.322583525596637073e-05 1.000000033011899214e+00 7.954371490714797766e-01
2.749999999999999667e-01 1.597802631197427605e-03 -1.615881936329069347e-05 1.000000073894393715e+00 7.954371491823715168e-01
3.249999999999999556e-01 1.596921440385995960e-03 -1.908814713606390284e-05 1.000000144680595726e+00 7.954371494554992594e-01
3.749999999999999445e-01 1.595893888408242726e-03 -2.201315679828843821e-05 1.000000257544182425e+00 7.954371500418133678e-01
4.249999999999999334e-01 1.594720207702566075e-03 -2.493318525464400558e-05 1.000000426954431587e+00 7.954371511792641680e-01
4.749999999999999223e-01 1.593400663891053485e-03 -2.784757096953316492e-05 1.000000669797122876e+00 7.954371532209949525e-01
5.249999999999999112e-01 1.591935555642935143e-03 -3.075565273927583789e-05 1.000001005511163665e+00 7.954371566673202887e-01
5.749999999999999556e-01 1.590325214664752192e-03 -3.365677031784522114e-05 1.000001456240336317e+00 7.954371622013916010e-01
6.250000000000000000e-01 1.588570005649578547e-03 -3.655026452493199561e-05 1.000002046999490135e+00 7.954371707284425552e-01
6.750000000000000444e-01 1.586670326220497324e-03 -3.943547737131241265e-05 1.000002805854437682e+00 7.954371834184957857e-01
7.250000000000000888e-01 1.584626606867610638e-03 -4.231175219433894907e-05 1.000003764114749227e+00 7.954372017524008465e-01
7.750000000000001332e-01 1.582439310878097074e-03 -4.517843380190158636e-05 1.000004956538579126e+00 7.954372275710651641e-01
8.250000000000001776e-01 1.580108934258885088e-03 -4.803486862461182156e-05 1.000006421548597535e+00 7.954372631277264460e-01
8.750000000000002220e-01 1.577636005651519716e-03 -5.088040487633709480e-05 1.000008201458051360e+00 7.954373111431096710e-01
9.250000000000002665e-01 1.575021086238796502e-03 -5.371439272327781515e-05 1.000010342705921929e+00 7.954373748632994623e-01
9.750000000000003109e-01 1.572264769642728538e-03 -5.653618446176337099e-05 1.000012896100102466e+00 7.954374581201508754e-01
1.025000000000000355e+00 1.569367681813405328e-03 -5.934513470489313617e-05 1.000015917067475169e+00 7.954375653940546353e-01
1.075000000000000400e+00 1.566330480908298319e-03 -6.214060057809404978e-05 1.000019465909727456e+00 7.954377018788637566e-01
1.125000000000000444e+00 1.563153857161567488e-03 -6.492194192359940436e-05 1.000023608063712599e+00 7.954378735487815932e-01
1.175000000000000488e+00 1.559838532742921198e-03 -6.768852151379267418e-05 1.000028414365130125e+00 7.954380872270062630e-01
1.225000000000000533e+00 1.556385261605591980e-03 -7.043970527329546116e-05 1.000033961314275244e+00 7.954383506559179473e-01
1.275000000000000577e+00 1.552794829322991926e-03 -7.317486250961140865e-05 1.000040331342584521e+00 7.954386725685917980e-01
1.325000000000000622e+00 1.549068052913628356e-03 -7.589336615207919676e-05 1.000047613078690611e+00 7.954390627614146281e-01
1.375000000000000666e+00 1.545205780653869689e-03 -7.859459299881931958e-05 1.000055901612685982e+00 7.954395321675796771e-01
1.425000000000000711e+00 1.541208891878173169e-03 -8.127792397130067603e-05 1.000065298757290222e+00 7.954400929312257507e-01
1.475000000000000755e+00 1.537078296766401699e-03 -8.394274437609054208e-05 1.000075913304613318e+00 7.954407584819923605e-01
1.525000000000000799e+00 1.532814936117884996e-03 -8.658844417329518179e-05 1.000087861277211276e+00 7.954415436097530545e-01
1.575000000000000844e+00 1.528419781111901767e-03 -8.921441825113959044e-05 1.000101266172139125e+00 7.954424645392911275e-01
1.625000000000000888e+00 1.523893833054292555e-03 -9.182006670608229310e-05 1.000116259196720314e+00 7.954435390046787901e-01
1.675000000000000933e+00 1.519238123109941741e-03 -9.440479512781112649e-05 1.000132979494769314e+00 7.954447863231246529e-01
1.725000000000000977e+00 1.514453712020902764e-03 -9.696801488841645179e-05 1.000151574362026841e+00 7.954462274680496048e-01
1.775000000000001021e+00 1.509541689809975511e-03 -9.950914343499571825e-05 1.000172199449598454e+00 7.954478851411568296e-01
1.825000000000001066e+00 1.504503175469583441e-03 -1.020276045849028839e-04 1.000195018954215698e+00 7.954497838432605938e-01
1.875000000000001110e+00 1.499339316635840301e-03 -1.045228288228192414e-04 1.000220205794178030e+00 7.954519499436424335e-01
1.925000000000001155e+00 1.494051289247734851e-03 -1.069942535987922742e-04 1.000247941769877302e+00 7.954544117477062581e-01
1.975000000000001199e+00 1.488640297191407610e-03 -1.094413236263600019e-04 1.000278417707847201e+00 7.954571995627069958e-01
2.025000000000001243e+00 1.483107571929538453e-03 -1.118634911798569966e-04 1.000311833587332888e+00 7.954603457613325102e-01
2.075000000000001066e+00 1.477454372115908406e-03 -1.142602163899816240e-04 1.000348398648428727e+00 7.954638848429245179e-01
2.125000000000000888e+00 1.471681983195245779e-03 -1.166309675366895469e-04 1.000388331480886350e+00 7.954678534921257871e-01
2.175000000000000711e+00 1.465791716988514926e-03 -1.189752213384733930e-04 1.000431860092755532e+00 7.954722906347535538e-01
2.225000000000000533e+00 1.459784911263849530e-03 -1.212924632370855486e-04 1.000479221958082254e+00 7.954772374906989851e-01
2.275000000000000355e+00 1.453662929293384311e-03 -1.235821876767644392e-04 1.000530664042952544e+00 7.954827376236649483e-01
2.325000000000000178e+00 1.447427159396282676e-03 -1.258438983770337289e-04 1.000586442809238363e+00 7.954888369875591225e-01
2.375000000000000000e+00 1.441079014468302482e-03 -1.280771085981568754e-04 1.000646824195466245e+00 7.954955839693692576e-01
2.424999999999999822e+00 1.434619931498293255e-03 -1.302813413983494996e-04 1.000712083574303968e+00 7.955030294283536030e-01
2.474999999999999645e+00 1.428051371072056605e-03 -1.324561298818760133e-04 1.000782505686226731e+00 7.955112267313928509e-01
2.524999999999999467e+00 1.421374816864046228e-03 -1.346010174371852484e-04 1.000858384548999336e+00 7.955202317843531601e-01
2.574999999999999289e+00 1.414591775117429208e-03 -1.367155579642751601e-04 1.000940023342679730e+00 7.955301030593255884e-01
2.624999999999999112e+00 1.407703774113062229e-03 -1.387993160905143827e-04 1.001027734269922087e+00 7.955409016176127057e-01
2.674999999999998934e+00 1.400712363627982680e-03 -1.408518673741916737e-04 1.001121838391428875e+00 7.955526911283454794e-01
2.724999999999998757e+00 1.393619114384041756e-03 -1.428727984951120417e-04 1.001222665436472870e+00 7.955655378826234081e-01
2.774999999999998579e+00 1.386425617487345918e-03 -1.448617074316087164e-04 1.001330553588476668e+00 7.955795108030804252e-01
2.824999999999998401e+00 1.379133483859198419e-03 -1.468182036233958438e-04 1.001445849245710340e+00 7.955946814487909746e-01
2.874999999999998224e+00 1.371744343659264502e-03 -1.487419081197442565e-04 1.001568906757229538e+00 7.956111240154414288e-01
2.924999999999998046e+00 1.364259845701703156e-03 -1.506324537125242470e-04 1.001700088134244160e+00 7.956289153307005702e-01
2.974999999999997868e+00 1.356681656865033926e-03 -1.524894850537233796e-04 1.001839762737169570e+00 7.956481348447362878e-01
3.024999999999997691e+00 1.349011461496522207e-03 -1.543126587571126977e-04 1.001988306938671469e+00 7.956688646158351919e-01
3.074999999999997513e+00 1.341250960811884475e-03 -1.561016434838038546e-04 1.002146103763075669e+00 7.956911892910906170e-01
3.124999999999997335e+00 1.333401872291120963e-03 -1.578561200115087884e-04 1.002313542502563770e+00 7.957151960821393644e-01
3.174999999999997158e+00 1.325465929071295871e-03 -1.595757812873848476e-04 1.002491018310633031e+00 7.957409747359331931e-01
3.224999999999996980e+00 1.317444879337087383e-03 -1.612603324644197480e-04 1.002678931773343329e+00 7.957686175005430629e-01
3.274999999999996803e+00 1.309340485709928857e-03 -1.629094909213835228e-04 1.002877688458921224e+00 7.957982190860070082e-01
3.324999999999996625e+00 1.301154524636561087e-03 -1.645229862664462873e-04 1.003087698446331721e+00 7.958298766202359653e-01
3.374999999999996447e+00 1.292888785777809423e-03 -1.661005603246332619e-04 1.003309375833468575e+00 7.958636896000068628e-01
3.424999999999996270e+00 1.284545071398387204e-03 -1.676419671093598834e-04 1.003543138225647446e+00 7.958997598370807225e-01
3.474999999999996092e+00 1.276125195758512831e-03 -1.691469727783599631e-04 1.003789406205120249e+00 7.959381913994886260e-01
3.524999999999995914e+00 1.267630984508114631e-03 -1.706153555743892332e-04 1.004048602782353417e+00 7.959790905480412793e-01
3.574999999999995737e+00 1.259064274084370494e-03 -1.720469057511540367e-04 1.004321152829844799e+00 7.960225656681252371e-01
3.624999999999995559e+00 1.250426911113310677e-03 -1.734414254849804820e-04 1.004607482499267013e+00 7.960687271968549528e-01
3.674999999999995381e+00 1.241720751816181119e-03 -1.747987287728025921e-04 1.004908018622753696e+00 7.961176875456581481e-01
3.724999999999995204e+00 1.232947661421236220e-03 -1.761186413171089390e-04 1.005223188099152010e+00 7.961695610183825433e-01
3.774999999999995026e+00 1.224109513581597090e-03 -1.774010003985446594e-04 1.005553417266085381e+00 7.962244637250117663e-01
3.824999999999994849e+00 1.215208189799770692e-03 -1.786456547369218053e-04 1.005899131258677137e+00 7.962825134910936908e-01
3.874999999999994671e+00 1.206245578859393465e-03 -1.798524643414414488e-04 1.006260753355795456e+00 7.963438297629820140e-01
3.924999999999994493e+00 1.197223576264714847e-03 -1.810213003509805914e-04 1.006638704314685828e+00 7.964085335090037576e-01
3.974999999999994316e+00 1.188144083688296663e-03 -1.821520448653403249e-04 1.007033401694863439e+00 7.964767471166680490e-01
4.024999999999994138e+00 1.179009008427356212e-03 -1.832445907683942423e-04 1.007445259172138341e+00 7.965485942860380808e-01
4.074999999999993960e+00 1.169820262869134897e-03 -1.842988415441117970e-04 1.007874685843650253e+00 7.966241999193908185e-01
4.124999999999993783e+00 1.160579763965621791e-03 -1.853147110864653533e-04 1.008322085524789413e+00 7.967036900072946848e-01
4.174999999999993605e+00 1.151289432717914453e-03 -1.862921235042586435e-04 1.008787856038879438e+00 7.967871915112426651e-01
4.224999999999993427e+00 1.141951193670442087e-03 -1.872310129219386895e-04 1.009272388500499940e+00 7.968748322429748399e-01
4.274999999999993250e+00 1.132566974415226890e-03 -1.881313232774746869e-04 1.009776066593322419e+00 7.969667407406350046e-01
4.324999999999993072e+00 1.123138705106301125e-03 -1.889930081184033406e-04 1.010299265843336736e+00 7.970630461419067059e-01
4.374999999999992895e+00 1.113668317984345185e-03 -1.898160303971521484e-04 1.010842352888342122e+00 7.971638780542761316e-01
4.424999999999992717e+00 1.104157746911553798e-03 -1.906003622667602618e-04 1.011405684744580702e+00 7.972693664225729560e-01
4.474999999999992539e+00 1.094608926916683335e-03 -1.913459848781199409e-04 1.011989608071390601e+00 7.973796413939446825e-01
4.524999999999992362e+00 1.085023793750175243e-03 -1.920528881798603984e-04 1.012594458434760814e+00 7.974948331804192492e-01
